X,Y
5.411504747323356,0.21074900543298664
5.173666880608209,0.3015136617102562
5.912067662962685,0.3546075820233039
6.161211438076469,0.3015136617102562
6.127513312962266,0.14385857659031728
6.042763233889971,0.5069172016993954
6.6134278781726925,0.0907646562772695
6.290136229989069,0.2548086045488592
6.809925912861782,0.2722939688318085
6.797299530188672,0.14385857659031728
6.932275379886402,0.39227831798752566
6.68873307163441,0.5148557364225157
7.038121024942397,0.44537223830057343
6.8324397131279255,0.45382328138634753
6.205436718026295,0.8173924167697225
7.20603709923387,0.21074900543298664
7.024860687737589,0.6056203926997852
7.291464010322204,0.38556168064846313
7.132034585819445,0.5404305815196511
6.591106892289705,0.6290659921919334
5.800502805799345,0.5013442023677172
4.896827057018666,0.181529312554539
5.260214613380554,0.31399412178033237
5.261560175669426,0.6332904140067632
5.8440138932125425,0.4161525454221258
6.593064084196157,0.39227831798752566
6.853304221078366,0.39227831798752566
7.150792742102774,0.5271025733806677
6.645836256688869,0.0
6.446621355514297,0.0907646562772695
6.669497735061656,0.4655576099818458
6.020693134433105,0.5563222662591154
6.692606008455751,0.14385857659031728
6.433105687648299,0.570492371959419
6.818344397541769,0.6155077834905885
6.4623572398080045,0.4728342441237764
6.748801718270278,0.4161525454221258
6.900736603260165,0.48304297426479514
6.811747039519596,0.5339360743771961
7.182553763961765,0.3015136617102562
7.1360399246403405,0.14385857659031728
7.442512535604957,0.6461482395238853
7.59192624570001,0.2548086045488592
6.894506449499586,0.8501310163581752
7.386106811524032,0.363058625109078
7.316755280329313,0.14385857659031728
7.410413464363147,0.3546075820233039
7.338662851398139,0.49552343433487134
7.578959067021847,0.4763263369257327
7.539341735530367,0.181529312554539
7.762222505962486,0.3253878891448563
7.866712942416201,0.3546075820233039
7.401387309863274,0.7271362881975848
7.727974976069464,0.39866718113917643
6.492469953914115,0.7014220437965091
5.81260372324787,0.34557326082612866
6.28267446945084,0.45382328138634753
5.855038150450684,0.4161525454221258
6.639843661463552,0.5892308148908907
6.889403270217755,0.0
7.195058721073729,0.5041603478840738
7.406188464472126,0.44537223830057343
6.129741616032827,0.8432053674511947
7.002932207318686,0.6118869338252599
6.329696578199689,0.49846615861362115
7.083071751836131,0.6003818653749878
6.4020820694414144,0.39227831798752566
6.616010353175987,0.21074900543298664
6.502649402650794,0.23462323286758677
6.974168386734611,0.4797277156821495
6.96256158847906,0.0
7.302900693279343,0.28771715318063457
7.48000788828784,0.0
6.602512524876317,0.7468859000108296
7.21814339401443,0.0
5.5220013166042525,0.2548086045488592
6.810799547869152,0.31399412178033237
5.789258815473599,0.2548086045488592
8.511701685128498,0.0
8.492210801651312,0.0
8.500520530605975,0.0
8.412886705552507,0.0
8.504648056821381,0.0
8.407384912455484,0.0
8.398695948625063,0.0907646562772695
8.484504023015283,0.0
8.354866848674337,0.21074900543298664
8.669228866579681,0.0
8.772489291796692,0.0
8.569040781866274,0.0
8.625702735251782,0.0
8.859839447687241,0.0
8.848682229400389,0.0
8.849660184596528,0.14385857659031728
8.790314925487209,0.0
8.862256532946338,0.0
8.796531928596233,0.0
8.791940267868059,0.0
8.840943036426195,0.0
8.755868123659525,0.14385857659031728
8.97213962418552,0.0
9.047235492727188,0.0
8.89840895261597,0.0907646562772695
8.940672991573226,0.0
7.6690432192223055,0.5316976315015313
9.037685373101178,0.0
9.02844197526535,0.0
9.02902080458589,0.0
8.979800072127839,0.0907646562772695
9.039469299155531,0.0
8.984350861833166,0.0
8.979657303066922,0.0
9.021908299443975,0.0
8.951493276308321,0.0
9.132394355163836,0.0
9.196460682662007,0.0
9.069899912932504,0.0
9.105700701940142,0.0
8.160334843441932,0.38556168064846313
7.223790197131205,0.6629251491328331
8.973851825573535,0.0
8.961850426670836,0.0
8.966336823285763,0.0
8.912560893871857,0.0
8.968336711462578,0.0
8.907108912965374,0.0
8.898623067291574,0.0
8.956830650130922,0.0
8.878192254549997,0.0
9.075727382576863,0.0
9.145157322740507,0.0
9.00991464798026,0.0
9.047034174899702,0.0
7.9804177710676125,0.38556168064846313
6.927557299586205,0.6247007306544656
6.737005057005499,0.6480189244743911
8.919495634269893,0.0
8.905157131201026,0.0
8.912971983768255,0.0
8.855410122996975,0.0
8.907752893090016,0.0
8.84129008474053,0.0
8.829507262050091,0.0
8.901439782454807,0.0907646562772695
8.815868216728926,0.0
