out0,out1,out2,out3,out4,out5,out6,out7,out8,out9,out10,out11,out12,out13,out14,out15,out16,out17,out18,out19,out20,out21,out22,out23
0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.37037037037037035,0.0,0.37037037037037035,0.7407407407407407,1.4814814814814814,0.0,1.1111111111111112,0.0,1.1111111111111112,1.1111111111111112,0.37037037037037035,1.1111111111111112,0.0,0.0,0.7407407407407407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.3333333333333333,1.5555555555555554,0.4444444444444444,0.8888888888888888,1.3333333333333333,0.8888888888888888,0.0,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.0,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1098901098901099,0.2197802197802198,0.5494505494505495,0.2197802197802198,0.3296703296703297,0.989010989010989,0.6593406593406593,1.0989010989010992,0.2197802197802198,0.5494505494505495,1.2087912087912092,1.3186813186813189,1.0989010989010992,0.4395604395604396,0.5494505494505495,0.2197802197802198,0.2197802197802198,0.0
0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.24390243902439024,0.12195121951219512,0.4878048780487805,0.6097560975609757,0.7317073170731708,0.7317073170731708,1.0975609756097562,0.6097560975609757,0.975609756097561,0.7317073170731708,0.6097560975609757,0.975609756097561,0.7317073170731708,0.4878048780487805,0.6097560975609757,0.0,0.12195121951219512,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5436241610738257,1.073825503355705,2.0805369127516777,0.20134228187919465,0.3355704697986578,0.4697986577181208,0.3355704697986578,0.6040268456375839,0.738255033557047,0.4697986577181208,0.3355704697986578,0.4697986577181208,0.6040268456375839,0.26845637583892623,0.26845637583892623,0.06711409395973156,0.13422818791946312
0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.5909090909090909,0.36363636363636354,0.4545454545454545,0.6363636363636365,0.6363636363636365,0.045454545454545456,0.18181818181818182,0.36363636363636354,0.409090909090909,0.3181818181818181,0.22727272727272724,0.6363636363636365,0.8636363636363636,1.1818181818181814,1.136363636363636,0.6363636363636365,0.5454545454545455,0.409090909090909,0.18181818181818182
0.0,0.0,0.0,0.0,0.0,0.0,0.1515151515151515,0.303030303030303,1.1363636363636362,0.8333333333333333,0.606060606060606,0.3787878787878788,0.303030303030303,0.4545454545454545,0.606060606060606,0.3787878787878788,0.22727272727272724,0.9848484848484849,1.0606060606060606,0.6818181818181818,0.606060606060606,0.8333333333333333,0.22727272727272724,0.22727272727272724
0.02150537634408603,0.0,0.04301075268817206,0.0,0.0,0.0,0.02150537634408603,1.2258064516129028,2.193548387096773,0.7956989247311829,0.2795698924731185,0.19354838709677427,0.2150537634408603,0.2580645161290324,0.2150537634408603,0.3010752688172045,0.32258064516129054,0.7956989247311829,1.397849462365591,0.8172043010752688,0.4301075268817206,0.2795698924731185,0.10752688172043015,0.08602150537634412
0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,1.8888888888888886,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.8888888888888888,0.4444444444444444,0.6666666666666666,1.1111111111111112,0.6666666666666666,1.1111111111111112,0.2222222222222222,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.04716981132075474,0.18867924528301896,0.2830188679245284,1.3679245283018868,0.6132075471698116,0.09433962264150948,0.33018867924528317,0.3773584905660379,0.2830188679245284,0.2358490566037737,0.2358490566037737,1.650943396226415,1.8867924528301885,1.4150943396226414,0.3773584905660379,0.4716981132075474,0.09433962264150948,0.04716981132075474,0.0
0.07407407407407407,0.0,0.14814814814814814,0.07407407407407407,0.0,0.0,0.4444444444444445,0.07407407407407407,1.259259259259259,0.3703703703703704,0.07407407407407407,0.4444444444444445,0.07407407407407407,0.4444444444444445,0.5925925925925926,0.5925925925925926,1.6296296296296298,0.7407407407407408,0.5925925925925926,1.3333333333333333,0.6666666666666666,0.2962962962962963,0.07407407407407407,0.0
0.04405286343612333,0.0,0.04405286343612333,0.0,0.0,0.04405286343612333,0.0,0.35242290748898664,1.2775330396475773,1.1013215859030838,0.22026431718061662,0.35242290748898664,0.35242290748898664,0.39647577092510994,0.3083700440528633,0.35242290748898664,0.881057268722467,1.8061674008810575,1.1013215859030838,0.35242290748898664,0.17621145374449332,0.4845814977973567,0.17621145374449332,0.17621145374449332
0.0,0.0,0.0,0.0,0.0,0.0,0.37735849056603765,0.18867924528301883,0.5660377358490565,0.7547169811320753,0.5660377358490565,0.37735849056603765,0.37735849056603765,0.18867924528301883,0.37735849056603765,0.37735849056603765,0.7547169811320753,3.20754716981132,0.9433962264150941,0.5660377358490565,0.18867924528301883,0.18867924528301883,0.0,0.0
0.06006006006006002,0.0,0.04504504504504501,0.0,0.0,0.015015015015015004,0.12012012012012004,0.315315315315315,1.0060060060060059,0.7057057057057048,0.2252252252252251,0.36036036036035995,0.49549549549549493,0.49549549549549493,0.5405405405405399,0.3003003003003,0.4804804804804799,1.9369369369369405,1.261261261261262,0.5855855855855849,0.49549549549549493,0.27027027027027006,0.16516516516516505,0.12012012012012004
0.10830324909747294,0.05415162454873647,0.036101083032490974,0.0,0.009025270758122744,0.018050541516245487,0.07220216606498196,0.415162454873646,1.7870036101083073,0.7671480144404326,0.2797833935018049,0.36101083032490955,0.3339350180505413,0.3971119133574005,0.43321299638989147,0.3971119133574005,0.4783393501805051,0.4693140794223824,0.8483754512635377,0.9476534296028889,0.7220216606498189,0.514440433212996,0.3339350180505413,0.21660649819494576
0.1836158192090393,0.0706214689265536,0.04237288135593216,0.014124293785310722,0.014124293785310722,0.028248587570621445,0.32485875706214645,0.8474576271186431,2.6694915254237346,0.8898305084745752,0.2401129943502822,0.3954802259887002,0.2542372881355929,0.2824858757062143,0.1836158192090393,0.466101694915254,0.2542372881355929,0.3389830508474572,0.5932203389830507,0.4519774011299432,0.5084745762711862,0.3389830508474572,0.3954802259887002,0.21186440677966073
0.10089686098654715,0.03363228699551571,0.044843049327354285,0.011210762331838571,0.0,0.10089686098654715,0.2578475336322871,0.7959641255605385,1.816143497757844,1.08744394618834,0.4035874439461885,0.4484304932735429,0.33632286995515703,0.21300448430493282,0.34753363228699563,0.3923766816143499,0.4708520179372201,0.5269058295964131,0.6950672645739918,0.6165919282511219,0.4932735426008973,0.34753363228699563,0.34753363228699563,0.11210762331838572
0.11834319526627209,0.09298393913778522,0.008453085376162291,0.025359256128486878,0.008453085376162291,0.14370245139475896,0.3888419273034652,0.5409974640743869,1.1158072696534254,0.7776838546069321,0.4480135249366012,0.31276415891800463,0.5071851225697375,0.36348267117497834,0.38038884192730293,0.4733727810650882,0.4226542688081143,0.7438715131022828,0.8706677937447178,0.6677937447168218,0.5156382079458998,0.4480135249366012,0.4564666103127635,0.16906170752324579
0.05988023952095813,0.011976047904191624,0.095808383233533,0.0,0.0,0.0479041916167665,0.27544910179640736,0.778443113772455,1.8682634730538916,0.5508982035928144,0.3233532934131738,0.34730538922155707,0.38323353293413187,0.39520958083832347,0.3233532934131738,0.41916167664670667,0.4550898203592815,0.6227544910179641,0.6467065868263473,0.9101796407185627,0.562874251497006,0.41916167664670667,0.3233532934131738,0.17964071856287442
0.05434782608695653,0.0,0.0,0.0,0.0,0.0,0.3260869565217392,0.3804347826086957,1.0326086956521745,0.7608695652173915,0.7608695652173915,1.1956521739130441,0.10869565217391305,0.4347826086956522,0.1630434782608696,0.3804347826086957,0.3804347826086957,1.0326086956521745,0.5434782608695653,0.8695652173913048,0.5434782608695653,0.4891304347826087,0.4347826086956522,0.10869565217391305
0.0645161290322581,0.012903225806451622,0.0,0.03870967741935487,0.0,0.03870967741935487,0.19354838709677438,1.1096774193548384,1.870967741935483,0.7999999999999998,0.3225806451612905,0.36129032258064525,0.33548387096774207,0.33548387096774207,0.33548387096774207,0.28387096774193565,0.33548387096774207,0.2967741935483873,0.929032258064516,0.7483870967741935,0.6064516129032258,0.43870967741935496,0.36129032258064525,0.18064516129032274
0.08888888888888893,0.04444444444444447,0.029629629629629645,0.0,0.0,0.014814814814814822,0.1925925925925927,0.5037037037037039,1.2740740740740737,1.185185185185185,0.25185185185185205,0.414814814814815,0.4296296296296298,0.3703703703703706,0.3851851851851854,0.4296296296296298,0.8148148148148148,1.451851851851851,1.0370370370370368,0.5925925925925927,0.16296296296296303,0.16296296296296303,0.1333333333333334,0.029629629629629645
0.02642706131078227,0.021141649048625817,0.021141649048625817,0.0,0.0,0.01585623678646936,0.10042283298097263,0.6976744186046512,1.1310782241014798,0.5021141649048626,0.24841437632135316,0.3012684989429177,0.3594080338266386,0.5391120507399578,0.44397463002114174,0.47040169133192394,0.5073995771670191,1.0465116279069766,1.0412262156448202,0.9619450317124735,0.7928118393234672,0.40169133192389017,0.3065539112050741,0.06342494714587746
0.07684918347742549,0.0672430355427473,0.038424591738712745,0.009606147934678186,0.0,0.0,0.25936599423631096,0.7684918347742559,1.277617675312202,0.778097982708934,0.29779058597502367,0.1921229586935637,0.37463976945244903,0.4226705091258399,0.3842459173871272,0.4418828049951963,0.7012487992315082,0.778097982708934,0.7588856868395777,0.7684918347742559,0.5763688760806912,0.4322766570605181,0.3362151777137363,0.25936599423631096
0.061919504643962814,0.061919504643962814,0.07223942208462329,0.04127966976264188,0.02063983488132094,0.01031991744066047,0.15479876160990702,0.8255933952528391,1.7956656346749222,0.4231166150670793,0.29927760577915363,0.22703818369453035,0.31991744066047456,0.3611971104231164,0.4024767801857583,0.3611971104231164,0.27863777089783265,0.8255933952528391,0.9803921568627454,0.6191950464396291,0.7327141382868947,0.4540763673890608,0.4540763673890608,0.21671826625386986
0.01644736842105262,0.01644736842105262,0.01644736842105262,0.0,0.01644736842105262,0.0,0.13157894736842096,0.2796052631578945,1.1019736842105263,0.3947368421052628,0.21381578947368413,0.3124999999999998,0.5098684210526311,0.44407894736842063,0.4111842105263154,0.7072368421052623,1.118421052631579,2.368421052631584,0.8388157894736832,0.5263157894736837,0.2960526315789471,0.14802631578947362,0.04934210526315787,0.08223684210526311
0.042918454935622324,0.014306151645207441,0.0,0.0,0.014306151645207441,0.0,0.128755364806867,0.042918454935622324,0.6294706723891276,0.41487839771101565,0.2145922746781117,0.32904148783977105,0.5293276108726753,0.4721030042918455,0.30042918454935624,0.6580829756795425,0.6008583690987127,1.6165951359084383,1.3304721030042908,1.0014306151645211,0.6723891273247501,0.6723891273247501,0.1573676680972819,0.1573676680972819
0.04784688995215311,0.023923444976076555,0.023923444976076555,0.0,0.0,0.07177033492822965,0.4306220095693779,0.8373205741626789,2.10526315789474,0.8373205741626789,0.47846889952153093,0.28708133971291866,0.26315789473684215,0.28708133971291866,0.23923444976076555,0.23923444976076555,0.5023923444976075,0.40669856459330134,0.6220095693779901,0.6698564593301433,0.5023923444976075,0.4306220095693779,0.5023923444976075,0.19138755980861244
0.0709219858156028,0.1063829787234042,0.0354609929078014,0.0,0.0,0.2836879432624112,0.17730496453900702,0.5673758865248224,2.2340425531914914,0.9929078014184392,0.3900709219858154,0.2127659574468084,0.2836879432624112,0.4255319148936168,0.6382978723404252,0.4255319148936168,0.2127659574468084,0.5673758865248224,0.7801418439716308,0.6737588652482265,0.2836879432624112,0.2127659574468084,0.2836879432624112,0.1418439716312056
0.0,0.0,0.0,0.0,0.0,0.0,0.0934579439252336,2.8037383177570083,0.9345794392523361,0.9345794392523361,0.46728971962616805,0.0934579439252336,0.28037383177570085,0.0934579439252336,0.0934579439252336,0.6542056074766354,0.6542056074766354,0.7476635514018688,0.9345794392523361,0.6542056074766354,0.28037383177570085,0.1869158878504672,0.0,0.0934579439252336
0.07391763463569169,0.0211193241816262,0.0105596620908131,0.0950369588173179,0.0422386483632524,0.0,0.38014783526927143,0.8025343189017948,1.5100316789862718,0.5385427666314677,0.17951425554382272,0.22175290390707508,0.43294614572333684,0.4751847940865892,0.5068637803590285,0.42238648363252373,0.2956705385427667,0.8553326293558603,1.1510031678986268,0.9081309398099258,0.454065469904963,0.3695881731784583,0.19007391763463583,0.0633579725448786
